Date,SPY,AEX,HSI,RSDS.AS,USDEUR,HKDEUR,EURIBOR
2011-12-01,124.97000122070312,296.9700012207031,19002.259765625,25.709999084472656,0.7438300251960754,0.09565000236034393,0.894
2011-12-02,124.86000061035156,300.7699890136719,19040.390625,26.079999923706055,0.7425600290298462,0.09555000066757202,0.892
2011-12-05,126.22000122070312,305.1000061035156,19179.689453125,26.315000534057617,0.7452099919319153,0.095940001308918,0.895
2011-12-06,126.26000213623047,304.79998779296875,18942.23046875,26.43000030517578,0.7470099925994873,0.09613999724388123,0.896
2011-12-07,126.7300033569336,304.30999755859375,19240.580078125,26.614999771118164,0.7455999851226807,0.09593000262975693,0.895
2011-12-08,123.94999694824219,299.7900085449219,19107.810546875,26.454999923706055,0.7460600137710571,0.09598000347614288,0.887
2011-12-09,126.05000305175781,304.5799865722656,18586.23046875,26.81999969482422,0.7493199706077576,0.09634000062942505,0.831
2011-12-12,124.20999908447266,297.3900146484375,18575.66015625,26.729999542236328,0.7478500008583069,0.09611000120639801,0.8
2011-12-13,123.05000305175781,298.55999755859375,18447.169921875,27.420000076293945,0.7592399716377258,0.09758000075817108,0.787
2011-12-14,121.73999786376953,292.1499938964844,18354.4296875,26.905000686645508,0.7681000232696533,0.0987199991941452,0.767
2011-12-15,122.18000030517578,294.6199951171875,18026.83984375,26.975000381469727,0.7699400186538696,0.09892000257968903,0.762
2011-12-16,121.58999633789062,294.0299987792969,18285.390625,27.094999313354492,0.7674800157546997,0.09861999750137329,0.76
2011-12-19,120.29000091552734,293.8999938964844,18070.2109375,26.920000076293945,0.76705002784729,0.09853000193834305,0.759
2011-12-20,123.93000030517578,301.7900085449219,18080.19921875,27.239999771118164,0.7687699794769287,0.09876000136137009,0.76
2011-12-21,124.16999816894531,300.79998779296875,18416.44921875,27.46500015258789,0.7640600204467773,0.09818000346422195,0.757
2011-12-22,125.2699966430664,305.17999267578125,18378.23046875,27.799999237060547,0.7668700218200684,0.098580002784729,0.861
2011-12-23,126.38999938964844,307.7900085449219,18629.169921875,27.90999984741211,0.7659299969673157,0.09842000156641006,0.853
2011-12-26,126.46499824523926,308.9749984741211,18562.869921875,28.007500648498535,0.7665799856185913,0.09854999929666519,0.84775
2011-12-27,126.48999786376953,309.3699951171875,18540.769921875,28.040000915527344,0.7662500143051147,0.09852000325918198,0.846
2011-12-28,124.83000183105469,306.760009765625,18518.669921875,27.899999618530273,0.764989972114563,0.09836000204086304,0.836
2011-12-29,126.12000274658203,310.760009765625,18397.919921875,28.299999237060547,0.7735599875450134,0.09949000179767609,0.704
2011-12-30,125.5,312.4700012207031,18434.390625,28.149999618530273,0.77183997631073,0.09929999709129333,0.677
2012-01-02,127.0,316.82000732421875,18766.6552734375,28.270000457763672,0.7716000080108643,0.09944000095129013,0.652
2012-01-03,127.5,318.0400085449219,18877.41015625,28.5049991607666,0.7727400064468384,0.09949000179767609,0.626
2012-01-04,127.69999694824219,314.5299987792969,18727.310546875,28.600000381469727,0.7659299969673157,0.09861999750137329,0.606
2012-01-05,128.0399932861328,311.9200134277344,18813.41015625,28.434999465942383,0.7733100056648254,0.09955000132322311,0.584
2012-01-06,127.70999908447266,311.1099853515625,18593.060546875,28.920000076293945,0.7814900279045105,0.10064999759197235,0.564
2012-01-09,128.02000427246094,311.760009765625,18865.720703125,28.889999389648438,0.7886199951171875,0.10154999792575836,0.546
2012-01-10,129.1300048828125,315.5,19004.279296875,29.104999542236328,0.7827200293540955,0.10080999881029129,0.53
2012-01-11,129.1999969482422,311.6499938964844,19151.939453125,28.079999923706055,0.7842000126838684,0.10096000134944916,0.513
2012-01-12,129.50999450683594,310.29998779296875,19095.380859375,27.2450008392334,0.7859200239181519,0.10118000209331512,0.497
2012-01-13,128.83999633789062,309.2799987792969,19204.419921875,27.165000915527344,0.7799999713897705,0.10040000081062317,0.483
2012-01-16,129.21499633789062,313.2300109863281,19012.19921875,27.290000915527344,0.7907000184059143,0.10176999866962433,0.469
2012-01-17,129.33999633789062,315.6400146484375,19627.75,27.454999923706055,0.7894499897956848,0.10160999745130539,0.459
2012-01-18,130.77000427246094,315.5199890136719,19686.919921875,27.315000534057617,0.7845600247383118,0.10103999823331833,0.448
2012-01-19,131.4600067138672,320.4800109863281,19942.94921875,27.350000381469727,0.777239978313446,0.10014999657869339,0.44
2012-01-20,131.9499969482422,320.30999755859375,20110.369140625,27.05500030517578,0.7713099718093872,0.09939000010490417,0.433
2012-01-23,131.61000061035156,323.0199890136719,20274.7548828125,27.604999542236328,0.7761099934577942,0.09995999932289124,0.429
2012-01-24,131.4600067138672,320.9700012207031,20329.550130208332,27.71500015258789,0.7676399946212769,0.09893999993801117,0.422
2012-01-25,132.55999755859375,319.44000244140625,20384.345377604168,27.344999313354492,0.7668099999427795,0.09884999692440033,0.416
2012-01-26,131.8800048828125,322.82000732421875,20439.140625,27.30500030517578,0.7629299759864807,0.09830000251531601,0.411
2012-01-27,131.82000732421875,319.3599853515625,20501.669921875,26.815000534057617,0.7637799978256226,0.09842000156641006,0.41
2012-01-30,131.3699951171875,315.6300048828125,20160.41015625,26.684999465942383,0.7571200132369995,0.09762000292539597,0.404
2012-01-31,131.32000732421875,318.4700012207031,20390.490234375,27.079999923706055,0.7610599994659424,0.09810999780893326,0.401
2012-02-01,132.47000122070312,325.1499938964844,20333.369140625,27.280000686645508,0.7646999955177307,0.09860999882221222,0.396
2012-02-02,132.67999267578125,323.05999755859375,20739.44921875,27.295000076293945,0.7592999935150146,0.09790000319480896,0.391
2012-02-03,134.5399932861328,326.3299865722656,20756.98046875,27.274999618530273,0.7612000107765198,0.09814999997615814,0.387
2012-02-06,134.4499969482422,325.05999755859375,20709.939453125,27.290000915527344,0.7617800235748291,0.09824000298976898,0.384
2012-02-07,134.7899932861328,325.9700012207031,20699.189453125,27.3799991607666,0.7620999813079834,0.09828999638557434,0.382
2012-02-08,135.19000244140625,325.3299865722656,21018.4609375,27.360000610351562,0.754800021648407,0.0973299965262413,0.379
2012-02-09,135.36000061035156,325.1199951171875,21010.009765625,27.354999542236328,0.754800021648407,0.0973299965262413,0.375
2012-02-10,134.36000061035156,320.0899963378906,20783.859375,27.354999542236328,0.7530999779701233,0.09711000323295593,0.373
2012-02-13,135.36000061035156,322.6099853515625,20887.400390625,27.479999542236328,0.7554699778556824,0.09740000218153,0.373
2012-02-14,135.19000244140625,321.8699951171875,20917.830078125,27.834999084472656,0.7599999904632568,0.09802000224590302,0.371
2012-02-15,134.55999755859375,322.8599853515625,21365.23046875,27.655000686645508,0.7613999843597412,0.09821999818086624,0.372
2012-02-16,136.0500030517578,325.17999267578125,21277.279296875,27.7450008392334,0.7658100128173828,0.09876000136137009,0.371
2012-02-17,136.41000366210938,327.92999267578125,21491.619140625,27.649999618530273,0.7617999911308289,0.09822999686002731,0.368
2012-02-20,136.4550018310547,332.5799865722656,21424.7890625,27.420000076293945,0.7560200095176697,0.09748999774456024,0.366
2012-02-21,136.47000122070312,330.510009765625,21478.720703125,27.530000686645508,0.7573000192642212,0.09763000160455704,0.364
2012-02-22,136.02999877929688,326.7699890136719,21549.279296875,27.43000030517578,0.7551000118255615,0.09734000265598297,0.362
2012-02-23,136.6300048828125,326.2200012207031,21380.990234375,27.55500030517578,0.7543900012969971,0.09726999700069427,0.36
2012-02-24,136.92999267578125,324.9100036621094,21406.859375,27.40999984741211,0.7477399706840515,0.09640000015497208,0.361
2012-02-27,137.16000366210938,324.9800109863281,21217.859375,27.450000762939453,0.7425500154495239,0.0957299992442131,0.361
2012-02-28,137.55999755859375,325.54998779296875,21568.73046875,27.454999923706055,0.7458999752998352,0.09616000205278397,0.36
2012-02-29,137.02000427246094,324.25,21680.080078125,27.395000457763672,0.7419499754905701,0.095660001039505,0.357
2012-03-01,137.72999572753906,326.54998779296875,21387.9609375,27.514999389648438,0.7506999969482422,0.09674999862909317,0.347
2012-03-02,137.30999755859375,327.8500061035156,21562.259765625,27.540000915527344,0.7505999803543091,0.09679999947547913,0.334
2012-03-05,136.75,325.6400146484375,21265.310546875,27.31999969482422,0.7583699822425842,0.09774000197649002,0.328
2012-03-06,134.75,317.5299987792969,20806.25,27.030000686645508,0.7560999989509583,0.09737999737262726,0.323
2012-03-07,135.69000244140625,319.6400146484375,20627.779296875,26.9950008392334,0.7620000243186951,0.09815999865531921,0.32
2012-03-08,137.0399932861328,325.1099853515625,20900.73046875,27.274999618530273,0.7610399723052979,0.09799999743700027,0.319
2012-03-09,137.57000732421875,326.0299987792969,21086.0,27.315000534057617,0.7533000111579895,0.09711000323295593,0.318
2012-03-12,137.5800018310547,326.1000061035156,21134.1796875,27.084999084472656,0.761900007724762,0.09821999818086624,0.317
2012-03-13,140.05999755859375,331.489990234375,21339.69921875,27.40999984741211,0.7594000101089478,0.09787999838590622,0.317
2012-03-14,139.91000366210938,333.20001220703125,21307.890625,27.524999618530273,0.7645000219345093,0.09849999845027924,0.318
2012-03-15,140.72000122070312,335.1000061035156,21353.529296875,27.239999771118164,0.7678999900817871,0.09890999644994736,0.318
2012-03-16,140.3000030517578,336.1700134277344,21317.849609375,27.174999237060547,0.7645999789237976,0.09848999977111816,0.32
2012-03-19,140.85000610351562,336.1199951171875,20995.642578125,27.125,0.7588899731636047,0.09775000065565109,0.318
2012-03-20,140.44000244140625,332.04998779296875,20888.240234375,26.885000228881836,0.7559000253677368,0.09736000001430511,0.317
2012-03-21,140.2100067138672,330.7799987792969,20856.630859375,26.899999618530273,0.7554200291633606,0.09728000313043594,0.316
2012-03-22,139.1999969482422,326.9200134277344,20901.560546875,26.704999923706055,0.7565000057220459,0.09742999821901321,0.32
2012-03-23,139.64999389648438,326.19000244140625,20668.80078125,26.579999923706055,0.7573000192642212,0.09749999642372131,0.32
2012-03-25,140.9566650390625,328.8833414713542,20668.83984375,26.856667200724285,0.752839982509613,0.09691999852657318,0.32
2012-03-26,141.61000061035156,330.2300109863281,20668.859375,26.9950008392334,0.7484999895095825,0.09633000195026398,0.32
2012-03-27,141.1699981689453,328.989990234375,21046.91015625,26.690000534057617,0.7502599954605103,0.09662000089883804,0.32
2012-03-28,140.47000122070312,325.6199951171875,20885.419921875,26.5,0.7504000067710876,0.09663999825716019,0.32
2012-03-29,140.22999572753906,321.0899963378906,20609.390625,26.209999084472656,0.7511000037193298,0.09672000259160995,0.317
2012-03-30,140.80999755859375,323.510009765625,20555.580078125,26.25,0.7502666711807251,0.09661666800578435,0.316
2012-04-01,141.49666341145834,325.4300130208333,20533.366536458332,26.56333287556966,0.7486000061035156,0.09640999883413315,0.31733333333333336
2012-04-02,141.83999633789062,326.3900146484375,20522.259765625,26.719999313354492,0.75,0.09657999873161316,0.318
2012-04-03,141.25999450683594,322.0299987792969,20790.98046875,26.434999465942383,0.7561299800872803,0.09736000001430511,0.317
2012-04-04,139.86000061035156,313.8699951171875,20691.990234375,26.21500015258789,0.7608000040054321,0.09797000139951706,0.317
2012-04-05,139.7899932861328,314.9100036621094,20593.0,26.364999771118164,0.7653999924659729,0.098580002784729,0.317
2012-04-08,138.61249923706055,309.5100036621094,20450.944140625,26.022999954223632,0.7645800113677979,0.09841000288724899,0.3164
2012-04-09,138.22000122070312,307.7100036621094,20403.5921875,25.90900001525879,0.7627000212669373,0.0982000008225441,0.3162
2012-04-10,135.89999389648438,305.9100036621094,20356.240234375,25.795000076293945,0.7649000287055969,0.09848999977111816,0.316
2012-04-11,137.0,307.7699890136719,20140.669921875,26.014999389648438,0.7621999979019165,0.09816999733448029,0.317
2012-04-12,138.7899932861328,310.8800048828125,20327.3203125,25.735000610351562,0.7581999897956848,0.09764999896287918,0.315
2012-04-13,137.13999938964844,306.1199951171875,20701.0390625,25.68000030517578,0.7607666651407877,0.09802333265542984,0.315
2012-04-15,137.0800018310547,306.05332438151044,20640.7734375,25.77666727701823,0.7659000158309937,0.09877000004053116,0.315
2012-04-16,137.0500030517578,306.0199890136719,20610.640625,25.825000762939453,0.7617999911308289,0.09818000346422195,0.315
2012-04-17,139.0800018310547,313.17999267578125,20562.310546875,26.299999237060547,0.7613000273704529,0.09810999780893326,0.315
2012-04-18,138.61000061035156,309.989990234375,20780.73046875,26.354999542236328,0.7621999979019165,0.09819000214338303,0.317
2012-04-19,137.72000122070312,306.760009765625,20995.009765625,26.010000228881836,0.760699987411499,0.09799999743700027,0.318
2012-04-20,137.9499969482422,309.20001220703125,21010.640625,26.06999969482422,0.7595666646957397,0.09784999738136928,0.319
2012-04-22,137.1766611735026,303.913330078125,20753.140625,25.953333536783855,0.7573000192642212,0.09754999727010727,0.319
2012-04-23,136.7899932861328,301.2699890136719,20624.390625,25.895000457763672,0.7603399753570557,0.09797000139951706,0.319
2012-04-24,137.30999755859375,304.67999267578125,20677.16015625,26.059999465942383,0.7577000260353088,0.09764999896287918,0.318
2012-04-25,139.19000244140625,308.0,20646.2890625,26.024999618530273,0.7556999921798706,0.09737999737262726,0.319
2012-04-26,140.16000366210938,310.54998779296875,20809.7109375,26.864999771118164,0.7580999732017517,0.09769999980926514,0.318
2012-04-27,140.38999938964844,310.75,20741.44921875,26.80500030517578,0.7571333249409994,0.09757666538159053,0.316
2012-04-29,140.04332987467447,309.1166585286458,20976.623697916668,26.848333994547527,0.7552000284194946,0.0973299965262413,0.31666666666666665
2012-04-30,139.8699951171875,308.29998779296875,21094.2109375,26.8700008392334,0.755299985408783,0.09735000133514404,0.317
2012-05-01,140.74000549316406,307.5849914550781,21201.6455078125,26.825000762939453,0.755299985408783,0.09736000001430511,0.3165
2012-05-02,140.32000732421875,306.8699951171875,21309.080078125,26.780000686645508,0.7605999708175659,0.09803000092506409,0.316
2012-05-03,139.25,306.44000244140625,21249.529296875,26.90999984741211,0.7601000070571899,0.09796000272035599,0.317
2012-05-04,137.0,300.95001220703125,21086.0,26.3700008392334,0.763730009396871,0.09842333445946376,0.318
2012-05-06,137.0666707356771,303.47666422526044,20719.766927083332,26.480000178019207,0.7709900140762329,0.09934999793767929,0.31733333333333336
2012-05-07,137.10000610351562,304.739990234375,20536.650390625,26.53499984741211,0.7656000256538391,0.09863000363111496,0.317
2012-05-08,136.5500030517578,300.5899963378906,20484.75,25.905000686645508,0.7695000171661377,0.09912999719381332,0.317
2012-05-09,135.74000549316406,300.07000732421875,20330.640625,25.489999771118164,0.7730000019073486,0.09956000000238419,0.318
2012-05-10,136.02000427246094,302.94000244140625,20227.279296875,25.584999084472656,0.7731000185012817,0.09957999736070633,0.317
2012-05-11,135.61000061035156,305.2799987792969,19964.630859375,25.704999923706055,0.7738000154495239,0.09965999921162923,0.317
2012-05-13,134.61000061035156,300.4599914550781,19811.569661458332,25.421667098999023,0.7752000093460083,0.09982000291347504,0.31766666666666665
2012-05-14,134.11000061035156,298.04998779296875,19735.0390625,25.280000686645508,0.7792999744415283,0.10034999996423721,0.318
2012-05-15,133.33999633789062,296.239990234375,19894.310546875,25.114999771118164,0.7851999998092651,0.10108000040054321,0.317
2012-05-16,132.8300018310547,294.989990234375,19259.830078125,25.094999313354492,0.7854999899864197,0.10110999643802643,0.318
2012-05-17,130.86000061035156,290.2300109863281,19200.9296875,24.7450008392334,0.7875000238418579,0.10135000199079514,0.317
2012-05-18,129.74000549316406,288.7699890136719,18951.849609375,24.649999618530273,0.785966674486796,0.1011666680375735,0.318
2012-05-20,131.22666931152344,289.9500020345052,18932.163411458332,24.59666633605957,0.7828999757766724,0.10080000013113022,0.31733333333333336
2012-05-21,131.97000122070312,290.5400085449219,18922.3203125,24.56999969482422,0.7806000113487244,0.10051000118255615,0.317
2012-05-22,132.1999969482422,295.95001220703125,19039.150390625,25.0,0.7896000146865845,0.10170000046491623,0.317
2012-05-23,132.27000427246094,289.1600036621094,18786.189453125,24.639999389648438,0.7961000204086304,0.10251999646425247,0.318
2012-05-24,132.52999877929688,292.0799865722656,18666.400390625,25.114999771118164,0.7976999878883362,0.10273999720811844,0.318
2012-05-25,132.10000610351562,292.760009765625,18713.41015625,25.18000030517578,0.796999990940094,0.10265333205461502,0.318
2012-05-27,132.9000015258789,292.760009765625,18771.796875,25.15999984741211,0.7955999970436096,0.10248000174760818,0.318
2012-05-28,133.29999923706055,292.760009765625,18800.990234375,25.149999618530273,0.7983999848365784,0.10284999758005142,0.318
2012-05-29,133.6999969482422,295.2699890136719,19055.4609375,25.190000534057617,0.8014000058174133,0.10322000086307526,0.319
2012-05-30,131.75999450683594,290.6600036621094,18690.220703125,24.90999984741211,0.8080999851226807,0.10405000299215317,0.317
2012-05-31,131.47000122070312,290.0899963378906,18629.51953125,25.030000686645508,0.808899998664856,0.10420999675989151,0.317
2012-06-01,128.16000366210938,283.7699890136719,18558.33984375,24.649999618530273,0.8080333272616068,0.10410333176453908,0.317
2012-06-03,128.12000528971353,283.30333455403644,18309.83984375,24.559999465942383,0.8062999844551086,0.10389000177383423,0.31766666666666665
2012-06-04,128.10000610351562,283.07000732421875,18185.58984375,24.514999389648438,0.7993999719619751,0.10294000059366226,0.318
2012-06-05,129.07000732421875,284.989990234375,18259.029296875,24.645000457763672,0.8023999929428101,0.10339999943971634,0.318
2012-06-06,131.97000122070312,291.3900146484375,18520.529296875,25.045000076293945,0.7953000068664551,0.10249000042676926,0.318
2012-06-07,132.0500030517578,292.8999938964844,18678.2890625,25.360000610351562,0.7954999804496765,0.10254999995231628,0.319
2012-06-08,133.10000610351562,291.7300109863281,18502.33984375,25.155000686645508,0.7939333120981852,0.10234000037113826,0.319
2012-06-10,131.97333780924478,291.5033467610677,18803.200520833332,25.241666793823242,0.7907999753952026,0.1019200012087822,0.31966666666666665
2012-06-11,131.41000366210938,291.3900146484375,18953.630859375,25.28499984741211,0.8014000058174133,0.10327000170946121,0.32
2012-06-12,132.9199981689453,292.010009765625,18872.560546875,25.725000381469727,0.7997000217437744,0.10307999700307846,0.32
2012-06-13,132.07000732421875,291.6000061035156,19026.51953125,25.84000015258789,0.7953000068664551,0.10249000042676926,0.321
2012-06-14,133.47000122070312,291.9800109863281,18808.400390625,25.7450008392334,0.7918999791145325,0.1020599976181984,0.32
2012-06-15,134.13999938964844,297.5799865722656,19233.939453125,26.290000915527344,0.7902999917666117,0.10184666514396667,0.32
2012-06-17,134.3133290608724,297.2000020345052,19363.186848958332,26.37000020345052,0.7871000170707703,0.10142000019550323,0.32
2012-06-18,134.39999389648438,297.010009765625,19427.810546875,26.40999984741211,0.7937999963760376,0.1023000031709671,0.32
2012-06-19,135.6999969482422,301.80999755859375,19416.669921875,26.700000762939453,0.7886000275611877,0.10163000226020813,0.321
2012-06-20,135.47999572753906,302.95001220703125,19518.849609375,26.774999618530273,0.7886000275611877,0.10162000358104706,0.322
2012-06-21,132.44000244140625,301.6400146484375,19265.0703125,26.469999313354492,0.7967000007629395,0.10267999768257141,0.325
2012-06-22,133.4600067138672,298.760009765625,18995.130859375,26.06999969482422,0.796999990940094,0.10270666579405467,0.323
2012-06-24,132.03334045410156,295.77333577473956,18930.009765625,25.996665954589844,0.7975999712944031,0.10276000201702118,0.323
2012-06-25,131.32000732421875,294.2799987792969,18897.44921875,25.959999084472656,0.7997000217437744,0.1030300036072731,0.323
2012-06-26,131.97999572753906,294.04998779296875,18981.83984375,26.0,0.8008000254631042,0.10320000350475311,0.323
2012-06-27,133.1699981689453,298.07000732421875,19176.94921875,26.30500030517578,0.8016999959945679,0.10333999991416931,0.323
2012-06-28,132.7899932861328,297.2200012207031,19025.26953125,26.450000762939453,0.8037999868392944,0.10356000065803528,0.321
2012-06-29,136.10000610351562,307.30999755859375,19441.4609375,26.604999542236328,0.7992633183797201,0.10299333433310191,0.323
2012-07-01,136.37333170572916,309.2833251953125,19588.4951171875,26.768333435058594,0.7901899814605713,0.10186000168323517,0.32166666666666666
2012-07-02,136.50999450683594,310.2699890136719,19662.01220703125,26.850000381469727,0.7947999835014343,0.10245999693870544,0.321
2012-07-03,137.41000366210938,314.3399963378906,19735.529296875,27.204999923706055,0.7932999730110168,0.10228999704122543,0.319
2012-07-04,137.0999984741211,314.8299865722656,19709.75,27.325000762939453,0.7989599704742432,0.10299000144004822,0.317
2012-07-05,136.7899932861328,312.9700012207031,19809.130859375,27.520000457763672,0.8069999814033508,0.10407999902963638,0.313
2012-07-06,135.49000549316406,309.8399963378906,19800.640625,27.56999969482422,0.8096333146095276,0.10441666593154271,0.208
2012-07-08,135.37667338053384,308.87999471028644,19552.2734375,27.306666056315105,0.8148999810218811,0.10508999973535538,0.18533333333333332
2012-07-09,135.32000732421875,308.3999938964844,19428.08984375,27.174999237060547,0.8118000030517578,0.10468000173568726,0.174
2012-07-10,134.13999938964844,312.4100036621094,19396.359375,27.56999969482422,0.8159000277519226,0.10520999878644943,0.158
2012-07-11,134.16000366210938,312.54998779296875,19419.869140625,27.899999618530273,0.816510021686554,0.1052900031208992,0.145
2012-07-12,133.50999450683594,311.4200134277344,19025.109375,27.8700008392334,0.8201599717140198,0.10572999715805054,0.134
2012-07-13,135.75,314.6000061035156,19092.630859375,28.045000076293945,0.8189066449801127,0.10556666553020477,0.127
2012-07-15,135.53666178385416,315.52000935872394,19111.770182291668,28.154999415079754,0.8163999915122986,0.10524000227451324,0.12366666666666666
2012-07-16,135.42999267578125,315.9800109863281,19121.33984375,28.209999084472656,0.8151000142097473,0.10508999973535538,0.122
2012-07-17,136.36000061035156,315.29998779296875,19455.330078125,28.1200008392334,0.8133000135421753,0.10485000163316727,0.118
2012-07-18,137.3699951171875,319.1600036621094,19239.880859375,28.229999542236328,0.8144999742507935,0.10499999672174454,0.115
2012-07-19,137.72999572753906,322.4800109863281,19559.05078125,28.350000381469727,0.8145400285720825,0.1050100028514862,0.115
2012-07-20,136.47000122070312,319.75,19640.80078125,28.48240089416504,0.8178933461507162,0.10544000069300334,0.113
2012-07-22,135.54999796549478,315.2033284505208,19249.247395833332,28.150800704956055,0.8245999813079834,0.1062999963760376,0.11233333333333334
2012-07-23,135.08999633789062,312.92999267578125,19053.470703125,27.985000610351562,0.8248000144958496,0.10631000250577927,0.112
2012-07-24,133.92999267578125,311.739990234375,18903.19921875,27.885000228881836,0.8290600180625916,0.10685999691486359,0.111
2012-07-25,133.9600067138672,313.0899963378906,18877.330078125,27.920000076293945,0.8237000107765198,0.10615000128746033,0.109
2012-07-26,136.1699981689453,320.489990234375,18892.7890625,27.274999618530273,0.814300000667572,0.10497000068426132,0.109
2012-07-27,138.67999267578125,323.30999755859375,19274.9609375,27.229999542236328,0.8137666583061218,0.10490333288908005,0.107
2012-07-29,138.67999267578125,326.8699951171875,19481.920572916668,27.63333257039388,0.8126999735832214,0.1047699972987175,0.10566666666666666
2012-07-30,138.67999267578125,328.6499938964844,19585.400390625,27.834999084472656,0.8156999945640564,0.10516999661922455,0.105
2012-07-31,137.7100067138672,326.4700012207031,19796.810546875,27.709999084472656,0.8133999705314636,0.10490000247955322,0.102
2012-08-01,137.58999633789062,327.7099914550781,19820.380859375,27.8700008392334,0.8169000148773193,0.10532999783754349,0.099
2012-08-02,136.63999938964844,322.1600036621094,19690.19921875,28.100000381469727,0.8209999799728394,0.10585000365972519,0.096
2012-08-03,139.35000610351562,330.42999267578125,19666.1796875,28.399999618530273,0.8155333201090494,0.1051600029071172,0.097
2012-08-05,139.52999877929688,330.4099934895833,19887.873697916668,28.336666742960613,0.8046000003814697,0.10378000140190125,0.09633333333333334
2012-08-06,139.6199951171875,330.3999938964844,19998.720703125,28.30500030517578,0.8070999979972839,0.10407000035047531,0.096
2012-08-07,140.32000732421875,334.32000732421875,20072.55078125,28.770000457763672,0.8072999715805054,0.1041100025177002,0.096
2012-08-08,140.49000549316406,332.0400085449219,20065.51953125,28.614999771118164,0.8081899881362915,0.10419999808073044,0.096
2012-08-09,140.61000061035156,334.6600036621094,20269.470703125,28.90999984741211,0.8133999705314636,0.10486999899148941,0.096
2012-08-10,140.83999633789062,333.5,20136.119140625,28.850000381469727,0.8137733141581217,0.10491333156824112,0.097
2012-08-12,140.7933349609375,332.086669921875,20099.612630208332,28.690000534057617,0.814520001411438,0.10499999672174454,0.09633333333333334
2012-08-13,140.77000427246094,331.3800048828125,20081.359375,28.610000610351562,0.8112000226974487,0.10457000136375427,0.096
2012-08-14,140.7899932861328,332.8900146484375,20291.6796875,28.760000228881836,0.8112999796867371,0.10458999872207642,0.095
2012-08-15,140.9499969482422,333.17999267578125,20052.2890625,28.899999618530273,0.8137000203132629,0.10488999634981155,0.096
2012-08-16,141.99000549316406,333.75,19962.94921875,28.69499969482422,0.8091999888420105,0.1043199971318245,0.096
2012-08-17,142.17999267578125,335.7699890136719,20116.0703125,28.760000228881836,0.8097533186276754,0.10438999782005946,0.095
2012-08-19,142.1866658528646,334.49000040690106,20108.203125,28.649999618530273,0.8108599781990051,0.10452999919652939,0.09433333333333334
2012-08-20,142.19000244140625,333.8500061035156,20104.26953125,28.594999313354492,0.809499979019165,0.10435999929904938,0.094
2012-08-21,141.75999450683594,335.9200134277344,20100.08984375,28.479999542236328,0.8015000224113464,0.10333000123500824,0.094
2012-08-22,141.82000732421875,332.0799865722656,19887.779296875,28.184999465942383,0.7978000044822693,0.10284999758005142,0.092
2012-08-23,140.66000366210938,330.05999755859375,20132.240234375,28.045000076293945,0.7961000204086304,0.10262999683618546,0.092
2012-08-24,141.50999450683594,329.6400146484375,19880.029296875,28.15999984741211,0.7973066767056783,0.10278333226839702,0.092
2012-08-26,141.52999369303384,331.44667561848956,19825.789713541668,28.150000254313152,0.7997199892997742,0.10309000313282013,0.092
2012-08-27,141.5399932861328,332.3500061035156,19798.669921875,28.145000457763672,0.7998999953269958,0.10312999784946442,0.092
2012-08-28,141.39999389648438,329.2300109863281,19811.80078125,28.104999542236328,0.7954000234603882,0.10254000127315521,0.092
2012-08-29,141.50999450683594,330.1499938964844,19788.509765625,28.0049991607666,0.7979999780654907,0.10287000238895416,0.092
2012-08-30,140.49000549316406,327.5400085449219,19552.91015625,27.920000076293945,0.7993000149726868,0.10305000096559525,0.091
2012-08-31,141.16000366210938,329.2799987792969,19482.5703125,27.809999465942383,0.7979000012079874,0.10286999990542729,0.09
2012-09-02,141.09500122070312,331.02000935872394,19533.6640625,27.983332951863606,0.7950999736785889,0.1025099977850914,0.09066666666666666
2012-09-03,141.0625,331.8900146484375,19559.2109375,28.06999969482422,0.7944999933242798,0.10241000354290009,0.091
2012-09-04,141.02999877929688,328.6600036621094,19429.91015625,27.69499969482422,0.7978000044822693,0.10284999758005142,0.09
2012-09-05,140.91000366210938,328.8299865722656,19145.0703125,27.565000534057617,0.7935000061988831,0.1023000031709671,0.089
2012-09-06,143.77000427246094,336.42999267578125,19209.30078125,28.045000076293945,0.7915999889373779,0.1020599976181984,0.088
2012-09-07,144.3300018310547,337.57000732421875,19802.16015625,27.940000534057617,0.7882333199183146,0.10162333150704701,0.088
2012-09-09,143.78333028157553,336.19000244140625,19818.833333333332,27.916667302449543,0.781499981880188,0.10074999928474426,0.088
2012-09-10,143.50999450683594,335.5,19827.169921875,27.905000686645508,0.7835999727249146,0.10102000087499619,0.088
2012-09-11,143.91000366210938,336.1099853515625,19857.880859375,27.950000762939453,0.7781000137329102,0.10033000260591507,0.089
2012-09-12,144.38999938964844,336.1000061035156,20075.390625,27.844999313354492,0.7749999761581421,0.09991999715566635,0.088
2012-09-13,146.58999633789062,334.6000061035156,20047.630859375,28.135000228881836,0.769599974155426,0.09922999888658524,0.087
2012-09-14,147.24000549316406,338.2799987792969,20629.779296875,27.924999237060547,0.76719997326533,0.09893999993801117,0.086
2012-09-16,146.90667215983072,337.5266621907552,20648.666015625,27.91499964396159,0.7623999714851379,0.09836000204086304,0.086
2012-09-17,146.74000549316406,337.1499938964844,20658.109375,27.90999984741211,0.7627699971199036,0.09839999675750732,0.086
