Date,AAPL,AMZN,HD,INTC,MA,MSFT,PEP,PG,T,V
2019-10-14,233.97381591796875,1736.4300537109375,231.14527893066406,50.818607330322266,275.5856018066406,138.31271362304688,135.57850646972656,117.79798126220703,36.33589553833008,176.5117950439453
2019-10-15,233.42825317382812,1767.3800048828125,232.56661987304688,51.81254577636719,277.75933837890625,140.31480407714844,134.47373962402344,115.00143432617188,36.75288391113281,177.89517211914062
2019-10-16,232.48587036132812,1777.4300537109375,232.84298706054688,51.615726470947266,277.4701843261719,139.1650848388672,134.56251525878906,115.32524871826172,36.64621353149414,177.0193634033203
2019-10-17,233.38856506347656,1787.47998046875,233.70172119140625,51.03511428833008,275.71527099609375,138.4514617919922,135.0951690673828,115.17317199707031,36.665611267089844,177.08905029296875
2019-10-18,234.50949096679688,1757.510009765625,234.8466796875,50.54306411743164,269.8521423339844,136.19168090820312,134.39483642578125,116.00267791748047,37.305633544921875,174.86972045898438
2019-10-21,238.57650756835938,1785.6600341796875,233.6326141357422,51.30081558227539,273.5115661621094,137.20262145996094,134.2666015625,117.59256744384766,37.07289123535156,175.58624267578125
2019-10-22,238.03094482421875,1765.72998046875,234.1261444091797,51.18272399902344,260.5090637207031,135.16090393066406,134.79925537109375,120.65384674072266,37.01470947265625,170.04287719726562
2019-10-23,241.2250518798828,1762.1700439453125,231.62893676757812,50.897335052490234,260.1002502441406,136.02320861816406,135.57850646972656,121.46360778808594,36.59772872924805,170.50070190429688
2019-10-24,241.621826171875,1780.780029296875,230.85903930664062,51.39922332763672,267.9775390625,138.6992645263672,136.0124969482422,123.23124694824219,35.705570220947266,175.3175506591797
2019-10-25,244.59771728515625,1761.3299560546875,231.3426971435547,55.56194305419922,269.41339111328125,139.48223876953125,134.77952575683594,121.71048736572266,35.7928466796875,176.9994659423828
2019-10-28,247.04786682128906,1777.0799560546875,233.73133850097656,55.85717010498047,275.13690185546875,142.9115753173828,134.7104949951172,121.93761444091797,37.32502746582031,178.9799346923828
2019-10-29,241.3341522216797,1762.7099609375,231.10580444335938,55.443851470947266,273.5016174316406,141.56362915039062,134.22714233398438,122.05610656738281,36.908042907714844,176.780517578125
2019-10-30,241.3043975830078,1779.989990234375,233.1785888671875,55.69971466064453,276.3533935546875,143.32785034179688,135.03599548339844,123.3793716430664,37.04380416870117,178.3927764892578
2019-10-31,246.76019287109375,1776.6600341796875,231.54010009765625,55.63082504272461,276.01434326171875,142.0988311767578,135.30230712890625,122.95474243164062,37.32502746582031,178.004638671875
2019-11-01,253.76344299316406,1791.43994140625,234.2643280029297,55.611148834228516,278.2479248046875,142.44573974609375,135.06556701660156,122.32273864746094,37.77110290527344,180.06472778320312
2019-11-04,255.429931640625,1804.6600341796875,231.87570190429688,56.69365310668945,275.5357360839844,143.2683868408203,133.31968688964844,117.58269500732422,37.71291732788086,178.09420776367188
2019-11-05,255.06292724609375,1801.7099609375,229.19094848632812,56.634605407714844,268.226806640625,143.17919921875,132.18533325195312,117.4148178100586,37.984439849853516,175.52655029296875
